CODE112	-2234.775	-89.983	347.140	0.008	0.007	0.007	0.000
CODE122	-2173.301	-123.098	-261.789	0.008	0.007	0.007	0.000
CODE135	-2222.733	-11.228	-481.468	0.008	0.007	0.007	0.000
CODE136	-2564.165	530.975	-66.326	0.008	0.007	0.007	0.000
CODE137	-2612.902	556.234	408.670	0.008	0.007	0.007	0.000
CODE139	-2027.644	-473.872	522.677	0.008	0.007	0.007	0.000
CODE140	-2318.858	40.662	467.482	0.008	0.007	0.007	0.000
CODE141	-2700.844	602.821	1263.920	0.015	0.013	0.011	0.000
CODE142	-2115.582	-427.269	1380.143	0.012	0.015	0.011	0.000
CODE143	-2200.252	-108.254	3.295	0.008	0.007	0.007	0.000
CODE146	-1932.025	-523.806	-424.911	0.008	0.008	0.007	0.000
CODE147	-2515.751	504.852	-535.811	0.009	0.007	0.007	0.000
CODE211	-2387.988	222.430	-32.960	0.008	0.007	0.007	0.000
CODE221	-2361.874	209.472	-299.879	0.009	0.008	0.007	0.000
CODE232	-2423.943	242.996	309.852	0.008	0.007	0.007	0.000
NUGGET135_1	-2214.240	-24.189	-496.145	0.008	0.007	0.007	0.000
NUGGET135_6	-2213.359	-28.261	-475.281	0.008	0.007	0.007	0.000
NUGGET135_15	-2224.474	-10.069	-465.746	0.008	0.007	0.007	0.000
NUGGET135_A	-2214.686	-27.749	-460.223	0.008	0.007	0.007	0.000
NUGGET135_B	-2230.424	2.400	-483.286	0.009	0.007	0.007	0.000
NUGGET135_C	-2229.100	1.892	-498.281	0.008	0.007	0.007	0.000
NUGGET135_D	-2221.696	-11.113	-497.238	0.008	0.007	0.007	0.000
NUGGET136_2	-2552.742	512.926	-79.929	0.008	0.007	0.007	0.000
NUGGET136_6	-2554.907	514.139	-59.521	0.008	0.007	0.007	0.000
NUGGET136_15	-2566.188	532.578	-50.739	0.008	0.007	0.007	0.000
NUGGET136_A	-2556.498	515.082	-44.503	0.008	0.007	0.007	0.000
NUGGET136_B	-2571.819	544.546	-68.715	0.008	0.007	0.007	0.000
NUGGET136_C	-2570.232	543.639	-83.667	0.008	0.007	0.007	0.000
NUGGET136_D	-2562.841	530.659	-82.070	0.008	0.007	0.007	0.000
NUGGET137_3	-2604.706	543.185	399.971	0.008	0.007	0.007	0.000
NUGGET137_6	-2603.611	539.385	415.524	0.008	0.007	0.007	0.000
NUGGET137_15	-2614.910	557.801	424.284	0.008	0.007	0.007	0.000
NUGGET137_A	-2605.229	540.345	430.558	0.008	0.007	0.007	0.000
NUGGET137_B	-2620.538	569.739	406.263	0.008	0.007	0.007	0.000
NUGGET137_C	-2618.951	568.841	391.342	0.008	0.007	0.007	0.000
NUGGET137_D	-2611.525	555.881	392.938	0.008	0.007	0.007	0.000
TARGET1	-2315.056	100.828	-80.077	0.009	0.007	0.007	0.000
TARGET2	-2343.146	167.493	-227.107	0.010	0.008	0.008	0.000
TARGET3	-2587.670	469.317	762.871	0.011	0.010	0.008	0.000
TARGET4	-2519.210	354.154	739.035	0.010	0.008	0.008	0.000
TARGET5	-2549.395	421.725	611.475	0.009	0.008	0.007	0.000
TARGET6	-2556.145	438.300	571.332	0.009	0.008	0.007	0.000
TARGET7	-2524.132	377.613	616.083	0.009	0.008	0.007	0.000
TARGET8	-2511.530	355.610	618.315	0.009	0.008	0.008	0.000
TARGET9	-2498.927	333.638	620.550	0.009	0.008	0.007	0.000
TARGET10	-2486.341	311.616	622.871	0.009	0.008	0.007	0.000
TARGET11	-2473.743	289.613	625.180	0.009	0.008	0.007	0.000
TARGET12	-2461.186	267.530	627.519	0.009	0.008	0.007	0.000
TARGET13	-2555.079	453.378	435.133	0.009	0.008	0.008	0.000
TARGET14	-2448.567	245.453	629.907	0.009	0.008	0.007	0.000
TARGET15	-2565.862	479.514	374.213	0.008	0.007	0.007	0.000
TARGET16	-2435.936	223.317	632.270	0.008	0.007	0.007	0.000
TARGET17	-2504.698	365.104	445.405	0.009	0.008	0.007	0.000
TARGET18	-2492.142	343.141	447.987	0.009	0.008	0.007	0.000
TARGET19	-2548.761	457.142	317.360	0.009	0.007	0.007	0.000
TARGET20	-2532.284	424.629	349.711	0.010	0.009	0.008	0.000
TARGET21	-2479.635	321.194	450.464	0.009	0.008	0.007	0.000
TARGET22	-2522.234	407.068	351.518	0.010	0.009	0.009	0.000
TARGET23	-2505.461	373.901	385.570	0.009	0.009	0.008	0.000
TARGET24	-2467.082	299.237	453.249	0.011	0.010	0.010	0.000
TARGET25	-2518.573	404.259	323.490	0.009	0.008	0.008	0.000
TARGET26	-2454.445	277.037	455.600	0.009	0.008	0.008	0.000
TARGET27	-2502.185	371.928	355.438	0.009	0.008	0.008	0.000
TARGET28	-2485.296	338.609	389.402	0.009	0.008	0.007	0.000
TARGET29	-2525.744	420.556	291.752	0.010	0.008	0.008	0.000
TARGET30	-2475.268	321.007	391.355	0.009	0.008	0.008	0.000
TARGET31	-2441.817	254.962	458.098	0.009	0.008	0.007	0.000
TARGET32	-2498.495	369.043	327.532	0.009	0.008	0.008	0.000
TARGET33	-2521.983	417.374	264.807	0.009	0.007	0.007	0.000
TARGET34	-2511.990	399.813	266.866	0.010	0.009	0.008	0.000
TARGET35	-2478.484	333.943	331.569	0.008	0.007	0.007	0.000
TARGET36	-2461.889	301.360	363.374	0.008	0.007	0.007	0.000
TARGET37	-2501.968	382.320	268.840	0.009	0.008	0.008	0.000
TARGET38	-2485.537	350.014	299.825	0.008	0.007	0.007	0.000
TARGET39	-2475.452	332.357	301.852	0.008	0.007	0.007	0.000
TARGET40	-2425.099	233.029	401.067	0.008	0.007	0.007	0.000
TARGET41	-2415.049	215.401	403.039	0.009	0.007	0.008	0.000
TARGET42	-2378.684	144.154	470.287	0.009	0.007	0.007	0.000
TARGET43	-2455.383	297.199	305.886	0.009	0.008	0.008	0.000
TARGET44	-2477.338	342.662	244.562	0.009	0.008	0.007	0.000
TARGET45	-2461.749	311.731	277.048	0.008	0.007	0.007	0.000
TARGET46	-2366.169	122.159	472.729	0.008	0.007	0.007	0.000
TARGET47	-2411.864	213.510	373.369	0.009	0.008	0.008	0.000
TARGET48	-2394.910	180.028	406.988	0.009	0.007	0.007	0.000
TARGET49	-2484.710	359.243	213.235	0.009	0.008	0.007	0.000
TARGET50	-2491.555	374.880	181.948	0.010	0.008	0.008	0.000
TARGET51	-2353.713	100.222	475.207	0.008	0.007	0.007	0.000
TARGET52	-2457.223	307.356	248.609	0.008	0.007	0.007	0.000
TARGET53	-2374.907	144.857	411.089	0.009	0.007	0.007	0.000
TARGET54	-2464.572	323.922	217.295	0.009	0.008	0.008	0.000
TARGET55	-2447.191	289.714	250.641	0.009	0.008	0.008	0.000
TARGET56	-2381.775	160.582	379.562	0.008	0.007	0.007	0.000
TARGET57	-2364.894	127.235	413.048	0.009	0.008	0.007	0.000
TARGET58	-2454.501	306.279	219.288	0.008	0.008	0.007	0.000
TARGET59	-2461.581	322.343	187.910	0.009	0.008	0.008	0.000
TARGET60	-2371.735	142.959	381.477	0.009	0.007	0.007	0.000
TARGET61	-2485.084	370.687	124.925	0.009	0.008	0.007	0.000
TARGET62	-2395.204	191.445	318.161	0.009	0.007	0.007	0.000
TARGET63	-2344.896	92.051	417.145	0.008	0.007	0.007	0.000
TARGET64	-2385.147	173.747	320.244	0.008	0.008	0.008	0.000
TARGET65	-2368.160	140.231	353.632	0.009	0.008	0.007	0.000
TARGET66	-2441.485	286.982	192.030	0.008	0.007	0.007	0.000
TARGET67	-2391.587	188.483	290.963	0.009	0.007	0.007	0.000
TARGET68	-2449.452	304.581	161.099	0.008	0.007	0.007	0.000
TARGET69	-2375.106	156.092	322.388	0.009	0.007	0.007	0.000
TARGET70	-2358.108	122.537	355.655	0.008	0.007	0.007	0.000
TARGET71	-2341.655	89.998	387.627	0.009	0.008	0.007	0.000
TARGET72	-2414.458	235.910	227.342	0.008	0.008	0.007	0.000
TARGET73	-2381.573	170.877	293.004	0.009	0.008	0.008	0.000
TARGET74	-2404.389	218.181	229.478	0.008	0.008	0.007	0.000
TARGET75	-2371.535	153.238	294.990	0.008	0.007	0.007	0.000
TARGET76	-2445.005	300.282	132.980	0.009	0.009	0.008	0.000
TARGET77	-2429.312	269.264	165.061	0.009	0.008	0.007	0.000
TARGET78	-2355.116	120.889	326.559	0.008	0.007	0.007	0.000
TARGET79	-2337.990	87.127	359.684	0.008	0.007	0.007	0.000
TARGET80	-2434.997	282.729	134.947	0.009	0.008	0.008	0.000
TARGET81	-2419.286	251.570	167.054	0.009	0.008	0.008	0.000
TARGET82	-2311.747	37.353	393.723	0.009	0.007	0.008	0.000
TARGET83	-2294.783	3.741	427.386	0.009	0.007	0.007	0.000
TARGET84	-2366.943	148.739	266.501	0.009	0.007	0.008	0.000
TARGET85	-2351.419	117.819	299.059	0.009	0.007	0.007	0.000
TARGET86	-2317.951	51.824	363.790	0.009	0.008	0.007	0.000
TARGET87	-2374.229	165.161	235.584	0.008	0.007	0.007	0.000
TARGET88	-2341.411	100.169	301.084	0.008	0.007	0.007	0.000
TARGET89	-2325.188	68.237	332.694	0.008	0.007	0.007	0.000
TARGET90	-2364.184	147.527	237.603	0.008	0.007	0.007	0.000
TARGET91	-2274.789	-31.520	431.437	0.008	0.007	0.007	0.000
TARGET92	-2346.869	113.351	270.522	0.008	0.007	0.007	0.000
TARGET93	-2405.008	229.952	141.047	0.009	0.007	0.007	0.000
TARGET94	-2389.291	198.858	173.143	0.008	0.007	0.007	0.000
TARGET95	-2371.282	163.527	206.243	0.009	0.007	0.007	0.000
TARGET96	-2411.288	244.591	110.141	0.008	0.007	0.007	0.000
TARGET97	-2394.898	212.197	143.088	0.008	0.007	0.007	0.000
TARGET98	-2321.332	64.860	305.044	0.008	0.007	0.007	0.000
TARGET99	-2379.302	181.249	175.149	0.009	0.008	0.007	0.000
TARGET100	-2305.149	32.849	336.817	0.009	0.007	0.007	0.000
TARGET101	-2361.307	145.996	208.204	0.009	0.007	0.008	0.000
TARGET102	-2344.213	112.287	241.620	0.008	0.007	0.007	0.000
TARGET103	-2271.684	-33.327	401.908	0.009	0.007	0.008	0.000
