TARGET33	-3166.110	267.276	-103.080	0.003	0.003	0.003	0.000
TARGET34	-3160.381	271.192	47.700	0.003	0.003	0.003	0.000
TARGET35	-3046.646	107.832	-174.844	0.003	0.003	0.003	0.000
TARGET36	-3051.153	112.118	-195.272	0.003	0.003	0.003	0.000
TARGET37	-3032.933	89.658	-181.600	0.003	0.003	0.003	0.000
TARGET38	-3019.271	71.513	-188.396	0.003	0.003	0.003	0.000
TARGET39	-3041.928	98.168	-222.325	0.003	0.003	0.003	0.000
TARGET40	-3023.770	75.774	-208.797	0.003	0.003	0.003	0.000
TARGET41	-3028.255	80.007	-229.159	0.003	0.003	0.003	0.000
TARGET42	-3085.466	134.250	-482.609	0.004	0.004	0.003	0.000
TARGET43	-3098.408	149.959	-494.819	0.004	0.004	0.003	0.000
TARGET44	-3078.534	127.667	-452.114	0.004	0.004	0.003	0.000
TARGET45	-3091.492	143.416	-464.466	0.004	0.004	0.003	0.000
TARGET46	-3104.387	159.074	-476.748	0.004	0.004	0.003	0.000
TARGET47	-3130.394	190.672	-501.385	0.004	0.004	0.003	0.000
TARGET48	-3084.596	136.906	-433.977	0.004	0.004	0.003	0.000
TARGET49	-3064.985	130.474	-188.351	0.003	0.003	0.003	0.000
TARGET50	-3150.122	268.658	189.973	0.003	0.003	0.003	0.000
TARGET51	-3122.665	232.314	176.446	0.003	0.003	0.003	0.000
TARGET52	-3108.864	214.068	169.675	0.003	0.003	0.003	0.000
TARGET53	-3141.203	260.273	230.535	0.003	0.003	0.003	0.000
TARGET54	-3104.410	209.894	190.019	0.003	0.003	0.003	0.000
TARGET55	-3127.482	242.148	223.795	0.003	0.003	0.003	0.000
TARGET56	-3113.766	223.978	217.094	0.003	0.003	0.003	0.000
TARGET57	-2991.115	54.585	67.759	0.003	0.003	0.003	0.000
TARGET58	-2978.960	38.450	61.673	0.003	0.003	0.003	0.000
TARGET59	-2998.316	66.125	96.726	0.003	0.003	0.003	0.000
TARGET60	-2986.044	49.867	90.625	0.003	0.003	0.003	0.000
TARGET61	-3058.862	153.489	218.812	0.003	0.003	0.003	0.000
TARGET62	-2981.012	45.112	113.425	0.003	0.003	0.003	0.000
TARGET63	-3045.088	135.228	211.711	0.003	0.003	0.003	0.000
TARGET64	-2968.819	28.906	107.394	0.003	0.003	0.003	0.000
TARGET65	-3031.377	117.013	204.606	0.003	0.003	0.003	0.000
TARGET66	-3054.245	149.084	238.971	0.003	0.003	0.003	0.000
TARGET67	-3040.490	130.857	231.863	0.003	0.003	0.003	0.000
TARGET68	-2963.771	24.158	130.247	0.003	0.003	0.003	0.000
TARGET69	-3003.903	80.550	190.458	0.003	0.003	0.003	0.000
TARGET70	-3026.757	112.641	224.738	0.003	0.003	0.003	0.000
TARGET71	-2983.128	51.835	165.318	0.003	0.003	0.003	0.000
TARGET72	-3049.644	144.697	259.207	0.003	0.003	0.003	0.000
TARGET73	-3013.047	94.434	217.719	0.003	0.003	0.003	0.000
TARGET74	-2970.868	35.572	159.212	0.003	0.003	0.003	0.000
TARGET75	-3035.862	126.441	252.110	0.003	0.003	0.003	0.000
TARGET76	-2958.682	19.394	153.140	0.003	0.003	0.003	0.000
TARGET77	-2999.290	76.185	210.610	0.003	0.003	0.003	0.000
TARGET78	-3022.130	108.236	244.997	0.003	0.003	0.003	0.000
TARGET79	-3008.434	90.055	237.920	0.003	0.003	0.003	0.000
TARGET80	-2994.672	71.818	230.839	0.003	0.003	0.003	0.000
TARGET81	-3003.364	70.854	73.840	0.003	0.003	0.003	0.000
TARGET82	-2993.299	61.374	119.533	0.003	0.003	0.003	0.000
TARGET83	-2975.964	40.338	136.261	0.003	0.003	0.003	0.000
TARGET84	-2973.872	33.682	84.562	0.003	0.003	0.003	0.000
TARGET85	-2988.234	56.634	142.407	0.003	0.003	0.003	0.000
TARGET86	-3017.649	98.831	197.525	0.003	0.003	0.003	0.000
TARGET87	-3142.079	248.663	61.215	0.003	0.003	0.003	0.000
TARGET88	-3118.193	228.134	196.791	0.003	0.003	0.003	0.000
TARGET89	-3099.939	205.715	210.311	0.003	0.003	0.003	0.000
TARGET90	-3131.923	246.281	203.523	0.003	0.003	0.003	0.000
TARGET91	-3145.681	264.485	210.227	0.003	0.003	0.003	0.000
TARGET92	-3483.611	698.666	226.910	0.003	0.003	0.003	0.000
TARGET93	-3648.416	903.679	153.640	0.004	0.003	0.003	0.000
TARGET94	-3155.907	266.960	68.055	0.003	0.003	0.003	0.000
TARGET95	-3164.882	275.447	27.337	0.003	0.003	0.003	0.000
TARGET96	-3178.640	293.702	34.171	0.003	0.003	0.003	0.000
TARGET97	-3192.453	311.980	40.954	0.003	0.003	0.003	0.000
TARGET98	-3239.025	382.971	190.736	0.003	0.003	0.003	0.000
TARGET99	-3236.758	382.429	222.554	0.003	0.003	0.003	0.000
TARGET100	-3247.486	395.197	209.259	0.003	0.003	0.003	0.000
TARGET101	-3264.537	419.814	246.661	0.003	0.003	0.003	0.000
TARGET102	-3302.434	447.188	-40.824	0.003	0.003	0.003	0.000
TARGET103	-3299.145	448.462	33.552	0.003	0.003	0.003	0.000
TARGET104	-3332.912	471.003	-243.213	0.003	0.003	0.003	0.000
TARGET105	-3304.312	453.404	10.777	0.003	0.003	0.003	0.000
TARGET106	-3319.976	468.435	-57.239	0.003	0.003	0.003	0.000
TARGET107	-3316.571	469.596	17.201	0.003	0.003	0.003	0.000
TARGET111	-3355.038	524.431	92.618	0.003	0.003	0.003	0.000
TARGET112	-3367.395	550.755	236.124	0.003	0.003	0.003	0.000
TARGET113	-3392.995	571.504	71.912	0.003	0.003	0.003	0.000
TARGET114	-3398.491	576.896	49.111	0.003	0.003	0.003	0.000
TARGET115	-3379.821	567.063	241.676	0.003	0.003	0.003	0.000
TARGET116	-3433.568	603.259	-198.717	0.003	0.003	0.003	0.000
TARGET117	-3410.614	592.899	55.809	0.003	0.003	0.003	0.000
TARGET118	-3416.023	598.185	33.337	0.003	0.003	0.003	0.000
TARGET119	-3421.424	603.432	10.832	0.003	0.003	0.003	0.000
TARGET120	-3441.724	615.873	-170.686	0.003	0.003	0.003	0.000
TARGET121	-3426.859	608.744	-11.780	0.003	0.003	0.003	0.000
TARGET122	-3454.297	632.300	-165.680	0.003	0.003	0.003	0.000
TARGET123	-3487.836	698.694	152.223	0.003	0.003	0.003	0.000
TARGET124	-3516.959	716.133	-115.637	0.004	0.003	0.003	0.000
TARGET125	-3521.656	720.635	-135.863	0.004	0.003	0.003	0.000
TARGET126	-3506.668	725.330	188.392	0.004	0.003	0.003	0.000
TARGET127	-3535.345	738.638	-128.611	0.003	0.003	0.003	0.000
TARGET128	-3534.176	749.067	31.765	0.003	0.003	0.003	0.000
TARGET129	-3665.676	908.525	-79.926	0.004	0.003	0.003	0.000
TARGET130	-3286.716	432.362	27.119	0.003	0.003	0.003	0.000
TARGET131	-3297.237	442.173	-18.204	0.003	0.003	0.003	0.000
TARGET133	-3344.036	496.727	-91.690	0.003	0.003	0.003	0.000
TARGET136	-3345.889	515.687	132.978	0.003	0.003	0.003	0.000
TARGET137	-3359.678	533.851	140.071	0.003	0.003	0.003	0.000
TARGET138	-3424.929	595.763	-152.429	0.003	0.003	0.003	0.000
TARGET139	-3429.260	599.534	-175.644	0.003	0.003	0.003	0.000
TARGET140	-3405.119	587.552	78.528	0.003	0.003	0.003	0.000
TARGET141	-3437.879	607.051	-221.946	0.003	0.003	0.003	0.000
TARGET142	-3446.060	619.660	-193.754	0.003	0.003	0.003	0.000
TARGET143	-3422.676	608.885	62.482	0.003	0.003	0.003	0.000
TARGET144	-3454.722	627.160	-240.275	0.004	0.003	0.003	0.000
TARGET145	-3439.002	624.764	-5.099	0.003	0.003	0.003	0.000
TARGET146	-3466.010	677.366	242.872	0.003	0.003	0.003	0.000
TARGET147	-3512.570	706.964	-163.390	0.003	0.003	0.003	0.000
TARGET148	-3499.959	714.668	158.934	0.004	0.003	0.003	0.000
TARGET149	-3501.215	720.000	211.078	0.003	0.003	0.003	0.000
TARGET150	-3583.824	822.101	164.678	0.004	0.003	0.003	0.000
TARGET151	-3588.594	826.737	144.396	0.004	0.003	0.003	0.000
TARGET152	-3620.903	867.522	138.932	0.004	0.003	0.003	0.000
TARGET153	-3625.117	876.390	186.742	0.004	0.003	0.003	0.000
TARGET154	-3655.383	898.694	-34.604	0.004	0.003	0.003	0.000
TARGET155	-3677.996	924.653	-73.675	0.004	0.003	0.003	0.000
TARGET156	-3685.174	935.929	-44.747	0.004	0.003	0.003	0.000
TARGET157	-3695.510	945.751	-89.997	0.004	0.003	0.003	0.000
TARGET158	-3700.737	950.705	-112.934	0.004	0.003	0.003	0.000
TARGET159	-3478.125	693.297	249.559	0.003	0.003	0.003	0.000
TARGET160	-3541.143	760.137	60.971	0.004	0.003	0.003	0.000
TARGET161	-3556.755	774.991	-7.155	0.003	0.003	0.003	0.000
TARGET162	-3561.947	779.939	-30.001	0.004	0.003	0.003	0.000
TARGET163	-3597.630	840.256	172.081	0.004	0.003	0.003	0.000
TARGET164	-3593.352	831.336	124.205	0.004	0.003	0.003	0.000
TARGET165	-3602.382	844.838	151.778	0.004	0.003	0.003	0.000
TARGET166	-3667.690	914.813	-28.370	0.004	0.003	0.003	0.000
TARGET167	-3634.633	885.585	146.254	0.004	0.003	0.003	0.000
TARGET168	-3643.672	899.083	173.839	0.004	0.003	0.003	0.000
TARGET169	-3629.907	881.014	166.492	0.004	0.003	0.003	0.000
TARGET170	-3638.886	894.450	194.083	0.004	0.003	0.003	0.000
TARGET171	-3601.863	859.977	371.571	0.004	0.003	0.003	0.000
TARGET172	-3596.449	854.693	394.260	0.004	0.003	0.003	0.000
TARGET173	-3584.157	838.544	387.605	0.004	0.003	0.003	0.000
TARGET174	-3591.050	849.455	416.851	0.004	0.003	0.003	0.000
TARGET175	-3571.929	822.498	380.995	0.004	0.003	0.003	0.000
TARGET176	-3578.795	833.334	410.229	0.004	0.003	0.003	0.000
TARGET177	-3585.685	844.208	439.539	0.004	0.003	0.003	0.000
TARGET178	-3566.545	817.250	403.611	0.004	0.003	0.003	0.000
TARGET179	-3573.381	828.068	432.919	0.004	0.003	0.003	0.000
TARGET180	-3561.125	811.977	426.316	0.004	0.003	0.003	0.000
TARGET181	-3567.951	822.795	455.634	0.004	0.003	0.003	0.000
TARGET182	-3555.750	806.759	449.020	0.004	0.003	0.003	0.000
TARGET183	-3510.482	749.635	456.964	0.004	0.003	0.003	0.000
TARGET184	-3519.868	763.537	484.276	0.004	0.003	0.003	0.000
TARGET185	-3505.918	745.256	477.321	0.004	0.003	0.003	0.000
TARGET186	-3515.343	759.237	504.622	0.004	0.003	0.003	0.000
TARGET187	-3501.408	740.956	497.620	0.004	0.003	0.003	0.000
TARGET188	-3468.962	695.107	436.100	0.004	0.003	0.003	0.000
TARGET189	-3487.565	722.785	490.631	0.004	0.003	0.003	0.000
TARGET190	-3473.766	704.695	483.726	0.004	0.003	0.003	0.000
TARGET191	-3459.885	686.474	476.720	0.004	0.003	0.003	0.000
TARGET192	-3422.899	634.282	408.191	0.003	0.003	0.003	0.000
TARGET193	-3418.138	629.649	428.417	0.004	0.003	0.003	0.000
TARGET194	-3413.348	625.023	448.610	0.004	0.003	0.003	0.000
TARGET195	-3399.602	606.905	441.195	0.003	0.003	0.003	0.000
TARGET196	-3385.875	588.800	433.829	0.003	0.003	0.003	0.000
TARGET197	-3524.416	767.890	463.952	0.004	0.003	0.003	0.000
TARGET198	-3757.500	1010.024	-286.072	0.006	0.004	0.004	0.000
TARGET199	-3688.440	934.553	-119.196	0.005	0.004	0.004	0.000
TARGET200	-3670.894	913.441	-102.578	0.005	0.004	0.004	0.000
TARGET201	-3672.814	919.718	-51.081	0.004	0.003	0.003	0.000
TARGET202	-3679.998	930.976	-22.002	0.004	0.003	0.003	0.000
TARGET203	-3558.285	770.506	-93.747	0.004	0.003	0.003	0.000
TARGET204	-3574.233	796.102	-23.630	0.004	0.003	0.003	0.000
TARGET205	-3544.390	752.254	-101.052	0.004	0.003	0.003	0.000
TARGET206	-3568.992	791.072	-0.857	0.004	0.003	0.003	0.000
TARGET207	-3616.182	862.966	159.184	0.005	0.004	0.003	0.000
TARGET208	-3549.741	763.904	-36.249	0.004	0.003	0.003	0.000
TARGET209	-3563.811	786.154	21.701	0.004	0.003	0.003	0.000
TARGET210	-3611.392	858.320	179.439	0.004	0.003	0.003	0.000
TARGET211	-3544.535	758.960	-13.473	0.004	0.003	0.003	0.000
TARGET212	-3551.577	770.075	15.415	0.004	0.003	0.003	0.000
TARGET213	-3558.645	781.240	44.381	0.004	0.003	0.003	0.000
TARGET214	-3539.355	754.005	9.105	0.004	0.003	0.003	0.000
TARGET215	-3546.364	765.141	38.072	0.004	0.003	0.003	0.000
TARGET216	-3553.411	776.255	67.300	0.004	0.003	0.003	0.000
TARGET217	-3589.588	843.821	364.899	0.004	0.003	0.003	0.000
TARGET218	-3512.154	730.713	165.656	0.004	0.003	0.003	0.000
TARGET219	-3577.329	827.720	358.328	0.004	0.003	0.003	0.000
TARGET220	-3494.510	709.336	181.705	0.004	0.003	0.003	0.000
TARGET221	-3414.745	592.749	-18.438	0.003	0.003	0.003	0.000
TARGET222	-3482.360	693.348	175.014	0.004	0.003	0.003	0.000
TARGET223	-3489.068	703.983	204.375	0.004	0.003	0.003	0.000
TARGET224	-3428.086	614.148	39.992	0.003	0.003	0.003	0.000
TARGET225	-3580.221	838.910	462.234	0.004	0.003	0.003	0.000
TARGET226	-3495.772	714.665	233.612	0.004	0.003	0.003	0.000
TARGET227	-3409.318	587.453	4.147	0.003	0.003	0.003	0.000
TARGET228	-3476.921	688.017	197.690	0.003	0.003	0.003	0.000
TARGET229	-3490.297	709.336	256.286	0.004	0.003	0.003	0.000
TARGET230	-3471.503	682.703	220.185	0.004	0.003	0.003	0.000
TARGET231	-3417.213	603.512	85.227	0.003	0.003	0.003	0.000
TARGET232	-3496.617	731.419	449.983	0.004	0.003	0.003	0.000
TARGET233	-3364.250	538.244	119.925	0.003	0.003	0.003	0.000
TARGET234	-3482.801	713.306	443.075	0.004	0.003	0.003	0.000
TARGET235	-3492.070	727.103	470.355	0.004	0.003	0.003	0.000
TARGET236	-3384.482	571.337	218.610	0.003	0.003	0.003	0.000
TARGET237	-3478.294	708.997	463.377	0.004	0.003	0.003	0.000
TARGET239	-3372.041	555.035	213.042	0.003	0.003	0.003	0.000
TARGET241	-3464.409	690.792	456.439	0.004	0.003	0.003	0.000
TARGET243	-3332.116	497.550	125.927	0.004	0.003	0.003	0.000
TARGET244	-3359.694	538.818	207.530	0.003	0.003	0.003	0.000
TARGET245	-3375.172	562.776	264.578	0.003	0.003	0.003	0.000
TARGET246	-3355.037	534.544	230.623	0.003	0.003	0.003	0.000
TARGET247	-3362.752	546.500	259.057	0.003	0.003	0.003	0.000
TARGET248	-3370.512	558.544	287.648	0.003	0.003	0.003	0.000
TARGET249	-3409.149	616.156	400.773	0.003	0.003	0.003	0.000
TARGET250	-3358.110	542.251	282.113	0.003	0.003	0.003	0.000
TARGET251	-3365.813	554.223	310.863	0.003	0.003	0.003	0.000
TARGET252	-3395.408	598.071	393.409	0.003	0.003	0.003	0.000
TARGET253	-3404.379	611.540	421.004	0.003	0.003	0.003	0.000
TARGET254	-3345.746	526.045	276.591	0.003	0.003	0.003	0.000
TARGET255	-3353.401	537.914	305.265	0.003	0.003	0.003	0.000
TARGET256	-3381.672	579.976	386.043	0.003	0.003	0.003	0.000
TARGET257	-3390.623	593.439	413.653	0.003	0.003	0.003	0.000
TARGET258	-3340.987	521.663	299.747	0.003	0.003	0.003	0.000
TARGET259	-3367.931	561.861	378.611	0.003	0.003	0.003	0.000
TARGET260	-3376.919	575.357	406.270	0.003	0.003	0.003	0.000
TARGET261	-3363.168	557.242	398.847	0.003	0.003	0.003	0.000
TARGET262	-3372.158	570.730	426.448	0.003	0.003	0.003	0.000
TARGET263	-3255.976	407.470	227.924	0.003	0.003	0.003	0.000
TARGET264	-3245.277	394.734	241.220	0.003	0.003	0.003	0.000
TARGET265	-3238.475	391.073	310.023	0.003	0.003	0.003	0.000
TARGET266	-3233.414	386.075	330.120	0.003	0.003	0.003	0.000
TARGET267	-3211.399	355.204	294.361	0.003	0.003	0.003	0.000
TARGET268	-3219.858	368.130	322.274	0.003	0.003	0.003	0.000
TARGET269	-3228.398	381.127	350.133	0.003	0.003	0.003	0.000
TARGET270	-3197.909	337.295	286.523	0.003	0.003	0.003	0.000
TARGET271	-3206.379	350.249	314.468	0.003	0.003	0.003	0.000
TARGET272	-3214.832	363.170	342.321	0.003	0.003	0.003	0.000
TARGET273	-3184.282	319.192	278.615	0.003	0.003	0.003	0.000
TARGET274	-3187.859	327.379	326.629	0.003	0.003	0.003	0.000
TARGET275	-3005.497	53.206	-195.186	0.003	0.003	0.003	0.000
TARGET276	-3009.982	57.434	-215.545	0.003	0.003	0.003	0.000
TARGET277	-3014.496	61.745	-235.922	0.003	0.003	0.003	0.000
TARGET278	-3138.325	230.502	-115.713	0.003	0.003	0.003	0.000
TARGET279	-3159.167	218.458	-618.905	0.004	0.004	0.003	0.000
TARGET280	-3172.883	236.661	-611.888	0.004	0.004	0.003	0.000
TARGET281	-3149.909	209.768	-578.407	0.004	0.004	0.003	0.000
TARGET282	-3186.523	254.767	-604.886	0.004	0.004	0.003	0.000
TARGET283	-3181.910	250.450	-584.600	0.004	0.004	0.003	0.000
TARGET284	-3177.250	246.173	-564.366	0.004	0.005	0.004	0.000
TARGET285	-3195.585	268.573	-577.559	0.004	0.004	0.003	0.000
TARGET286	-3214.014	291.250	-590.765	0.004	0.004	0.003	0.000
TARGET287	-3124.415	181.509	-519.459	0.004	0.004	0.003	0.000
TARGET288	-3190.959	264.191	-557.385	0.004	0.004	0.003	0.000
TARGET289	-3209.365	286.861	-570.426	0.004	0.004	0.003	0.000
TARGET290	-3123.356	183.971	-470.812	0.004	0.004	0.003	0.000
TARGET291	-3110.464	168.313	-458.559	0.004	0.004	0.003	0.000
TARGET292	-3160.906	238.823	-387.677	0.004	0.004	0.003	0.000
TARGET293	-3155.623	233.805	-365.008	0.003	0.004	0.003	0.000
TARGET294	-3256.094	358.341	-424.635	0.004	0.004	0.003	0.000
TARGET295	-3167.778	249.947	-358.611	0.003	0.004	0.003	0.000
TARGET296	-3150.374	228.797	-342.394	0.003	0.003	0.003	0.000
TARGET297	-3251.130	353.550	-404.590	0.004	0.004	0.003	0.000
TARGET298	-3162.514	244.944	-336.007	0.003	0.003	0.003	0.000
TARGET299	-3174.727	261.142	-329.561	0.003	0.003	0.003	0.000
TARGET300	-3157.270	239.926	-313.352	0.003	0.003	0.003	0.000
TARGET301	-3139.809	218.683	-296.889	0.003	0.003	0.003	0.000
TARGET302	-3259.827	366.842	-376.793	0.004	0.004	0.003	0.000
TARGET303	-3169.483	256.108	-306.955	0.003	0.003	0.003	0.000
TARGET304	-3406.183	547.018	-473.408	0.004	0.004	0.003	0.000
TARGET305	-3291.995	407.752	-381.607	0.004	0.004	0.003	0.000
TARGET306	-3164.173	251.020	-284.144	0.003	0.003	0.003	0.000
TARGET307	-3305.608	425.876	-373.935	0.004	0.004	0.003	0.000
TARGET308	-3434.222	583.888	-461.028	0.004	0.004	0.003	0.000
TARGET309	-3300.706	421.112	-353.835	0.004	0.004	0.003	0.000
TARGET310	-3430.090	580.198	-440.594	0.004	0.004	0.003	0.000
TARGET311	-3462.117	620.594	-448.762	0.004	0.004	0.003	0.000
TARGET312	-3444.021	598.502	-434.493	0.004	0.004	0.003	0.000
TARGET313	-3207.633	310.555	-237.095	0.003	0.003	0.003	0.000
TARGET314	-3203.265	306.500	-216.656	0.003	0.003	0.003	0.000
TARGET315	-3235.392	347.286	-223.944	0.003	0.003	0.003	0.000
TARGET316	-3217.170	324.914	-210.015	0.003	0.004	0.003	0.000
TARGET317	-3198.914	302.434	-196.209	0.003	0.003	0.003	0.000
TARGET318	-3212.842	320.842	-189.630	0.003	0.004	0.003	0.000
TARGET319	-3244.812	361.457	-196.911	0.003	0.003	0.003	0.000
TARGET320	-3258.709	379.812	-190.380	0.003	0.003	0.003	0.000
TARGET321	-3373.821	521.034	-274.104	0.004	0.003	0.003	0.000
TARGET322	-3134.153	226.667	-95.246	0.003	0.003	0.003	0.000
TARGET323	-3254.362	375.767	-169.936	0.003	0.003	0.003	0.000
TARGET324	-3157.778	259.579	-62.343	0.003	0.003	0.003	0.000
TARGET325	-3353.987	506.493	-131.588	0.003	0.003	0.003	0.000
TARGET326	-3462.941	639.856	-211.960	0.004	0.003	0.003	0.000
TARGET327	-3348.962	501.565	-111.570	0.004	0.003	0.003	0.000
TARGET328	-3357.641	514.726	-83.826	0.003	0.003	0.003	0.000
TARGET329	-3394.749	560.468	-108.112	0.004	0.003	0.003	0.000
TARGET330	-3449.983	628.554	-142.444	0.004	0.003	0.003	0.000
TARGET331	-3332.233	484.611	-50.923	0.003	0.003	0.003	0.000
TARGET332	-3206.281	330.259	47.766	0.003	0.003	0.003	0.000
TARGET333	-3371.172	532.662	-76.060	0.004	0.004	0.003	0.000
TARGET334	-3326.969	479.587	-28.022	0.003	0.003	0.003	0.000
TARGET335	-3183.468	303.453	81.711	0.003	0.003	0.003	0.000
TARGET336	-3201.771	325.971	68.210	0.003	0.003	0.003	0.000
TARGET337	-3384.793	550.692	-68.197	0.003	0.003	0.003	0.000
TARGET338	-3403.454	573.684	-80.289	0.004	0.003	0.003	0.000
TARGET339	-3507.894	702.509	-143.129	0.004	0.003	0.003	0.000
TARGET340	-3503.175	697.995	-122.936	0.004	0.003	0.003	0.000
TARGET342	-3164.020	287.029	196.727	0.003	0.003	0.003	0.000
TARGET344	-3304.537	461.124	111.770	0.003	0.003	0.003	0.000
TARGET346	-3433.539	619.439	17.504	0.003	0.003	0.003	0.000
TARGET347	-3209.146	345.176	198.614	0.003	0.003	0.003	0.000
TARGET348	-3607.131	849.433	131.591	0.004	0.003	0.003	0.000
TARGET349	-3562.965	774.971	-113.969	0.004	0.003	0.003	0.000
TARGET350	-3553.865	761.290	-141.609	0.004	0.003	0.003	0.000
TARGET351	-3540.092	743.180	-148.853	0.004	0.003	0.003	0.000
TARGET352	-3530.626	734.123	-108.359	0.004	0.003	0.003	0.000
TARGET353	-3358.379	552.589	419.023	0.004	0.003	0.003	0.000
TARGET354	-3458.617	636.078	-188.746	0.004	0.004	0.003	0.000
TARGET355	-3467.293	643.634	-235.249	0.004	0.003	0.003	0.000
TARGET356	-3403.874	582.167	26.642	0.004	0.003	0.003	0.000
TARGET357	-3442.226	610.798	-245.241	0.004	0.004	0.003	0.000
TARGET358	-3350.409	530.301	253.524	0.003	0.003	0.003	0.000
TARGET359	-3408.433	578.570	-100.229	0.004	0.003	0.003	0.000
TARGET360	-3398.462	568.767	-60.353	0.004	0.003	0.003	0.000
TARGET361	-3368.845	542.629	99.725	0.003	0.003	0.003	0.000
TARGET362	-3389.775	555.597	-88.182	0.004	0.003	0.003	0.000
TARGET363	-3350.443	520.046	112.847	0.003	0.003	0.003	0.000
TARGET369	-3321.773	474.587	-5.396	0.003	0.003	0.003	0.000
TARGET370	-3311.365	464.621	39.956	0.003	0.003	0.003	0.000
TARGET371	-3253.824	407.067	259.951	0.004	0.003	0.003	0.000
TARGET372	-3328.031	463.277	-262.191	0.003	0.004	0.003	0.000
TARGET373	-3234.588	382.002	254.470	0.003	0.003	0.003	0.000
TARGET374	-3224.916	373.110	302.212	0.003	0.003	0.003	0.000
TARGET375	-3226.073	369.698	235.808	0.003	0.003	0.003	0.000
TARGET376	-3228.290	370.186	203.993	0.003	0.003	0.003	0.000
TARGET377	-3230.511	370.634	172.067	0.003	0.003	0.003	0.000
TARGET378	-3217.655	357.493	217.264	0.003	0.003	0.003	0.000
TARGET379	-3201.346	345.274	334.485	0.003	0.003	0.003	0.000
TARGET380	-3219.831	357.918	185.326	0.003	0.003	0.003	0.000
TARGET381	-3192.885	332.345	306.592	0.003	0.003	0.003	0.000
TARGET382	-3179.229	314.206	298.674	0.003	0.003	0.003	0.000
TARGET383	-3174.225	309.270	318.756	0.003	0.003	0.003	0.000
TARGET384	-3197.263	321.711	88.588	0.003	0.003	0.003	0.000
TARGET385	-3187.966	307.702	61.378	0.003	0.003	0.003	0.000
